audio_path,score,evaluator_id
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,2.0,3580894
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,3.0,3604707
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,3.0,3578901
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,3.0,3579359
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,4.0,3604163
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,4.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,4.0,3581394
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,5.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,5.0,3580162
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,5.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,5.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/12287_49.wav,5.0,3604097
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,3.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,3.0,3604473
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,4.0,3581429
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3580123
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3604305
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3604720
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3568529
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_40.wav,5.0,3580370
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,3.0,3568555
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,4.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,4.0,3604111
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,4.0,3604503
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,4.0,3568756
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3581129
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_41.wav,5.0,3581030
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,2.0,3579996
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,3.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,3.0,3582060
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,3.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,3.0,3568086
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,3.0,3581129
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,4.0,3604163
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,4.0,3578910
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,4.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,4.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3580053
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3580119
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3604097
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3604111
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_42.wav,5.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,2.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,2.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,2.0,3578901
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,2.0,3604062
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,3.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,3.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,3.0,3580370
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,5.0,3604274
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_43.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,2.0,3578979
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,2.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,3.0,3581598
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,3.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,4.0,3568239
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,4.0,3568550
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,4.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,4.0,3581394
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3578977
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3581103
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3604274
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3604289
Exp.3/model+SCL/Portuguese_MLS_SECS/12710_44.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,2.0,3580894
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,3.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,3.0,3581050
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,3.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,4.0,3579331
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,4.0,3581103
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,4.0,3578958
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,5.0,3580162
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,5.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,5.0,3579359
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,5.0,3581458
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_30.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,3.0,3581445
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3578977
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,4.0,3604132
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,5.0,3582060
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,5.0,3604289
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_31.wav,5.0,3580016
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,3.0,3578958
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,3.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,3.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3568115
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3579331
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3568529
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,4.0,3581458
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3580053
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3604305
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_32.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,3.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,4.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,4.0,3604097
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,4.0,3568756
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,4.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3578977
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3580053
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3582257
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3604473
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3581953
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3579347
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_33.wav,5.0,3581030
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,3.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,3.0,3604406
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,4.0,3604111
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,4.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,4.0,3581953
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3578977
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3580053
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3580119
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3581129
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3579347
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3581030
Exp.3/model+SCL/Portuguese_MLS_SECS/13069_34.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,2.0,3568086
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,3.0,3578901
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,3.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3580119
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3578910
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3579292
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,4.0,3604162
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_0.wav,5.0,3604163
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,3.0,3579347
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,3.0,3578910
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,4.0,3579996
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,4.0,3578958
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,4.0,3568529
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,4.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,5.0,3580123
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,5.0,3580162
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,5.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,5.0,3582257
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_1.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,2.0,3568674
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,2.0,3579996
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,3.0,3580907
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,3.0,3582257
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,3.0,3581458
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,3.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,4.0,3581598
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,4.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,4.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,5.0,3604274
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_2.wav,5.0,3604289
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,2.0,3604406
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,2.0,3604707
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,2.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,2.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3580907
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3582257
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3578901
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,3.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,4.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,4.0,3579996
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,5.0,3580016
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_3.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,2.0,3581125
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,3.0,3568872
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,3.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,3.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,3.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3568115
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3604097
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3579359
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,4.0,3578996
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,5.0,3581129
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,5.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/3050_4.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,2.0,3580370
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,3.0,3580119
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,3.0,3581953
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3568872
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3568529
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,4.0,3578958
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_5.wav,5.0,3578910
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,1.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,2.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,3.0,3568706
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,3.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,3.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,4.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,5.0,3580123
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,5.0,3604289
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_6.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,3.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,4.0,3604132
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,4.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3580053
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3580370
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3581458
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_7.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,3.0,3568706
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3579292
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3604503
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3568529
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3578996
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,4.0,3581187
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,5.0,3581129
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,5.0,3581445
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,5.0,3604305
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_8.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,3.0,3581953
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,4.0,3568872
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,4.0,3568555
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,4.0,3581458
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,5.0,3581819
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,5.0,3604111
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,5.0,3604392
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,5.0,3604473
Exp.3/model+SCL/Portuguese_MLS_SECS/4367_9.wav,5.0,3568098
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,2.0,3604473
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,3.0,3581030
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,3.0,3579878
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,3.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,4.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,4.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,5.0,3604720
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_20.wav,5.0,3579292
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,3.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,3.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,3.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3578977
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3579996
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3582257
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3578979
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,4.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,5.0,3581125
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,5.0,3604162
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_21.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,3.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,3.0,3580119
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3568872
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3604132
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3604162
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3578958
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3581429
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,4.0,3579967
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,5.0,3581103
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,5.0,3581445
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,5.0,3593796
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,5.0,3604412
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_22.wav,5.0,3579347
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3579374
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3579937
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3604097
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3604636
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3581429
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,4.0,3580013
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,5.0,3579855
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,5.0,3581445
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,5.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_23.wav,5.0,3580245
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,3.0,3578911
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,3.0,3580052
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,4.0,3568550
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,4.0,3579292
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,4.0,3580612
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,4.0,3604169
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3581583
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604111
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604163
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604274
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604289
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604305
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3604393
Exp.3/model+SCL/Portuguese_MLS_SECS/5677_24.wav,5.0,3579987
Exp.3/model+SCL/Portuguese_MLS_SECS/7925_35.wav,3.0,3581125
Exp.3/model+SCL/Portuguese_MLS_SECS/7925_35.wav,4.0,3568550
Exp.3/model+SCL/Portuguese_MLS_SECS/7925_35.wav,4.0,3579928
Exp.3/model+SCL/Portuguese_MLS_SECS/7925_35.wav,4.0,3581709
Exp.3/model+SCL/Portuguese_MLS_SECS/7925_35.wav,4.0,3604111
